object name,mpageid,has on the left,has on the right,has on the top,has on the bottom,has in the center
traffic,http://commons.wikimedia.org/wiki/Special:EntityData/M11388948,http://www.wikidata.org/entity/Q8004,,http://www.wikidata.org/entity/Q8004,,
motorcycle,http://commons.wikimedia.org/wiki/Special:EntityData/M11388948,,,,http://www.wikidata.org/entity/Q34493,
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M11390324,,,,,http://www.wikidata.org/entity/Q146
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M11393214,,,,,http://www.wikidata.org/entity/Q43193
person,http://commons.wikimedia.org/wiki/Special:EntityData/M11423052,,,,,http://www.wikidata.org/entity/Q5
bottle,http://commons.wikimedia.org/wiki/Special:EntityData/M11423052,,,,http://www.wikidata.org/entity/Q80228,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M11443160,,,,,http://www.wikidata.org/entity/Q870
person,http://commons.wikimedia.org/wiki/Special:EntityData/M11458630,,,,,http://www.wikidata.org/entity/Q5
couch,http://commons.wikimedia.org/wiki/Special:EntityData/M11458630,,,,,http://www.wikidata.org/entity/Q131514
bench,http://commons.wikimedia.org/wiki/Special:EntityData/M11458630,,,,http://www.wikidata.org/entity/Q204776,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M11461191,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M11461286,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M11461462,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M11474208,http://www.wikidata.org/entity/Q5113,,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M11474208,,,,,http://www.wikidata.org/entity/Q5113
dog,http://commons.wikimedia.org/wiki/Special:EntityData/M11495762,,,,,http://www.wikidata.org/entity/Q144
train,http://commons.wikimedia.org/wiki/Special:EntityData/M11505106,,,,,http://www.wikidata.org/entity/Q870
train,http://commons.wikimedia.org/wiki/Special:EntityData/M11506934,,,,,http://www.wikidata.org/entity/Q870
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M11517617,,,,,http://www.wikidata.org/entity/Q5113
scissors,http://commons.wikimedia.org/wiki/Special:EntityData/M11553499,,,,,http://www.wikidata.org/entity/Q40847
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M11556522,,,,,http://www.wikidata.org/entity/Q5113
car,http://commons.wikimedia.org/wiki/Special:EntityData/M11558159,,http://www.wikidata.org/entity/Q1420,,,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M11558159,,http://www.wikidata.org/entity/Q1420,,,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M11558159,http://www.wikidata.org/entity/Q1420,,,,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M11558159,,,,,http://www.wikidata.org/entity/Q43193
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M11558159,,,,,http://www.wikidata.org/entity/Q43193
airplane,http://commons.wikimedia.org/wiki/Special:EntityData/M11567773,,,,,http://www.wikidata.org/entity/Q197
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M11587851,,,,,http://www.wikidata.org/entity/Q146
scissors,http://commons.wikimedia.org/wiki/Special:EntityData/M11602447,,,,,http://www.wikidata.org/entity/Q40847
person,http://commons.wikimedia.org/wiki/Special:EntityData/M11602447,http://www.wikidata.org/entity/Q5,,,,
bench,http://commons.wikimedia.org/wiki/Special:EntityData/M11678404,http://www.wikidata.org/entity/Q204776,,,,
bench,http://commons.wikimedia.org/wiki/Special:EntityData/M11678404,,http://www.wikidata.org/entity/Q204776,,http://www.wikidata.org/entity/Q204776,
bench,http://commons.wikimedia.org/wiki/Special:EntityData/M11678404,,,,,http://www.wikidata.org/entity/Q204776
train,http://commons.wikimedia.org/wiki/Special:EntityData/M11689248,,http://www.wikidata.org/entity/Q870,,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M11689339,,http://www.wikidata.org/entity/Q870,,,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M11703673,,,,,http://www.wikidata.org/entity/Q11442
refrigerator,http://commons.wikimedia.org/wiki/Special:EntityData/M11711440,,,,,http://www.wikidata.org/entity/Q37828
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M1171208,,,,,http://www.wikidata.org/entity/Q11442
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M11753948,,http://www.wikidata.org/entity/Q726,,http://www.wikidata.org/entity/Q726,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M11753948,,http://www.wikidata.org/entity/Q5,,,
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M11753948,,,,http://www.wikidata.org/entity/Q830,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M11760282,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M11760282,,,,,http://www.wikidata.org/entity/Q5
sheep,http://commons.wikimedia.org/wiki/Special:EntityData/M11766256,,http://www.wikidata.org/entity/Q7368,,,
sheep,http://commons.wikimedia.org/wiki/Special:EntityData/M11766256,,,,,http://www.wikidata.org/entity/Q7368
train,http://commons.wikimedia.org/wiki/Special:EntityData/M11776209,,,,,http://www.wikidata.org/entity/Q870
person,http://commons.wikimedia.org/wiki/Special:EntityData/M11776209,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M11776209,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M11776209,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M11776209,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M11776209,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M11776209,,,,,http://www.wikidata.org/entity/Q5
scissors,http://commons.wikimedia.org/wiki/Special:EntityData/M11801166,,,,,http://www.wikidata.org/entity/Q40847
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M11815284,,,,,http://www.wikidata.org/entity/Q5113
train,http://commons.wikimedia.org/wiki/Special:EntityData/M11817438,,,,,http://www.wikidata.org/entity/Q870
person,http://commons.wikimedia.org/wiki/Special:EntityData/M1187543,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M1187543,http://www.wikidata.org/entity/Q5,,http://www.wikidata.org/entity/Q5,,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M11898313,,,,,http://www.wikidata.org/entity/Q43193
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M11921950,,,,,http://www.wikidata.org/entity/Q43193
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M11929590,,http://www.wikidata.org/entity/Q5113,http://www.wikidata.org/entity/Q5113,,
motorcycle,http://commons.wikimedia.org/wiki/Special:EntityData/M11929590,,http://www.wikidata.org/entity/Q34493,http://www.wikidata.org/entity/Q34493,,
bear,http://commons.wikimedia.org/wiki/Special:EntityData/M1193803,,,,,http://www.wikidata.org/entity/Q30090244
bench,http://commons.wikimedia.org/wiki/Special:EntityData/M11966830,,,,,http://www.wikidata.org/entity/Q204776
scissors,http://commons.wikimedia.org/wiki/Special:EntityData/M11975828,,,,http://www.wikidata.org/entity/Q40847,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M11987982,,,,,http://www.wikidata.org/entity/Q870
train,http://commons.wikimedia.org/wiki/Special:EntityData/M11988988,,,,,http://www.wikidata.org/entity/Q870
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M11992449,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M11992449,,,,,http://www.wikidata.org/entity/Q5113
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M11999944,,,,,http://www.wikidata.org/entity/Q43193
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M11999944,,http://www.wikidata.org/entity/Q43193,,,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M11999944,http://www.wikidata.org/entity/Q1420,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M11999944,http://www.wikidata.org/entity/Q5,,,http://www.wikidata.org/entity/Q5,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M12010267,,,,,http://www.wikidata.org/entity/Q5638
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M12021811,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M12022038,,,,,http://www.wikidata.org/entity/Q5113
bench,http://commons.wikimedia.org/wiki/Special:EntityData/M12029255,,,,http://www.wikidata.org/entity/Q204776,
bench,http://commons.wikimedia.org/wiki/Special:EntityData/M12029261,,http://www.wikidata.org/entity/Q204776,,http://www.wikidata.org/entity/Q204776,
cell,http://commons.wikimedia.org/wiki/Special:EntityData/M12032911,,,,,http://www.wikidata.org/entity/Q17517
person,http://commons.wikimedia.org/wiki/Special:EntityData/M12036265,,,,http://www.wikidata.org/entity/Q5,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M12036265,,,,http://www.wikidata.org/entity/Q11442,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M12036265,,,,http://www.wikidata.org/entity/Q5,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M12040416,,,,,http://www.wikidata.org/entity/Q5113
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M12055474,,,,http://www.wikidata.org/entity/Q146,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M12095725,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M12095725,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M12095725,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M12095725,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M12095725,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M12095725,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M12095725,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M12095725,,http://www.wikidata.org/entity/Q5,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M12103938,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M12103938,,,,,http://www.wikidata.org/entity/Q5113
tv,http://commons.wikimedia.org/wiki/Special:EntityData/M1211402,http://www.wikidata.org/entity/Q289,,http://www.wikidata.org/entity/Q289,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M1211402,,,,,http://www.wikidata.org/entity/Q5
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M1211402,,http://www.wikidata.org/entity/Q146,,,
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M12127693,,,,,http://www.wikidata.org/entity/Q146
chair,http://commons.wikimedia.org/wiki/Special:EntityData/M12127693,,,,,http://www.wikidata.org/entity/Q15026
train,http://commons.wikimedia.org/wiki/Special:EntityData/M12155564,,,,,http://www.wikidata.org/entity/Q870
bench,http://commons.wikimedia.org/wiki/Special:EntityData/M12155564,http://www.wikidata.org/entity/Q204776,,,http://www.wikidata.org/entity/Q204776,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M12156277,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M12156277,http://www.wikidata.org/entity/Q5,,,,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M12156277,,http://www.wikidata.org/entity/Q11442,,http://www.wikidata.org/entity/Q11442,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M12156277,,http://www.wikidata.org/entity/Q5,http://www.wikidata.org/entity/Q5,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M12172381,http://www.wikidata.org/entity/Q870,,,,
elephant,http://commons.wikimedia.org/wiki/Special:EntityData/M12172860,,,,,http://www.wikidata.org/entity/Q7378
sheep,http://commons.wikimedia.org/wiki/Special:EntityData/M12212240,,,,http://www.wikidata.org/entity/Q7368,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M1221794,,,,,http://www.wikidata.org/entity/Q5
dog,http://commons.wikimedia.org/wiki/Special:EntityData/M1221794,,,,,http://www.wikidata.org/entity/Q144
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M1221794,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M12219487,http://www.wikidata.org/entity/Q5113,,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M12219487,,http://www.wikidata.org/entity/Q5113,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M12233890,,,,,http://www.wikidata.org/entity/Q5638
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M12281352,,,,,http://www.wikidata.org/entity/Q35872
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M12288515,,http://www.wikidata.org/entity/Q5113,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M12288515,,,,,http://www.wikidata.org/entity/Q5113
person,http://commons.wikimedia.org/wiki/Special:EntityData/M12289911,http://www.wikidata.org/entity/Q5,,,,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M12289911,,,,http://www.wikidata.org/entity/Q726,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M12289911,http://www.wikidata.org/entity/Q726,,,http://www.wikidata.org/entity/Q726,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M12289911,,,,http://www.wikidata.org/entity/Q5,
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M12293741,http://www.wikidata.org/entity/Q830,,,,
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M12294972,,,http://www.wikidata.org/entity/Q35872,,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M12295974,,,,,http://www.wikidata.org/entity/Q726
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M12295974,,,,,http://www.wikidata.org/entity/Q726
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M12296067,,,,,http://www.wikidata.org/entity/Q35872
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M12296332,,,,,http://www.wikidata.org/entity/Q830
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M12296332,,,,,http://www.wikidata.org/entity/Q830
dog,http://commons.wikimedia.org/wiki/Special:EntityData/M12296332,,http://www.wikidata.org/entity/Q144,,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M12303778,,,,,http://www.wikidata.org/entity/Q870
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M12308119,,,,,http://www.wikidata.org/entity/Q5113
airplane,http://commons.wikimedia.org/wiki/Special:EntityData/M12316144,,,http://www.wikidata.org/entity/Q197,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M12316144,,,,http://www.wikidata.org/entity/Q870,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M12316271,,,,http://www.wikidata.org/entity/Q870,
dog,http://commons.wikimedia.org/wiki/Special:EntityData/M12321012,,,,,http://www.wikidata.org/entity/Q144
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M12322472,,,,,http://www.wikidata.org/entity/Q5638
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M12340334,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M12340334,http://www.wikidata.org/entity/Q5113,,,http://www.wikidata.org/entity/Q5113,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M12340334,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M12340423,,,,,http://www.wikidata.org/entity/Q5113
keyboard,http://commons.wikimedia.org/wiki/Special:EntityData/M12356008,,,,http://www.wikidata.org/entity/Q250,
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M12356008,,,,,http://www.wikidata.org/entity/Q3962
person,http://commons.wikimedia.org/wiki/Special:EntityData/M12356008,http://www.wikidata.org/entity/Q5,,,http://www.wikidata.org/entity/Q5,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M12364665,,,,,http://www.wikidata.org/entity/Q5638
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M12364697,,,,,http://www.wikidata.org/entity/Q5638
car,http://commons.wikimedia.org/wiki/Special:EntityData/M12364697,,http://www.wikidata.org/entity/Q1420,,,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M12364697,,http://www.wikidata.org/entity/Q1420,,,
bottle,http://commons.wikimedia.org/wiki/Special:EntityData/M1238005,,,http://www.wikidata.org/entity/Q80228,,
bottle,http://commons.wikimedia.org/wiki/Special:EntityData/M1238005,,,http://www.wikidata.org/entity/Q80228,,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M12387733,,,,,http://www.wikidata.org/entity/Q43193
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M12387746,,,,,http://www.wikidata.org/entity/Q43193
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M1239793,,,,,http://www.wikidata.org/entity/Q146
spoon,http://commons.wikimedia.org/wiki/Special:EntityData/M12400463,,http://www.wikidata.org/entity/Q81895,,,
cake,http://commons.wikimedia.org/wiki/Special:EntityData/M12400463,,,,,http://www.wikidata.org/entity/Q13276
scissors,http://commons.wikimedia.org/wiki/Special:EntityData/M12418,,,,,http://www.wikidata.org/entity/Q40847
scissors,http://commons.wikimedia.org/wiki/Special:EntityData/M12418,,,,,
scissors,http://commons.wikimedia.org/wiki/Special:EntityData/M12418,http://www.wikidata.org/entity/Q40847,,,,
